Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,3,89279,0.8927973199329984,-29691.777957628507,True
100000,3,89614,0.8961474036850923,-30103.58656323071,True
100000,3,89949,0.8994974874371859,-30520.633180443252,True
100000,3,90284,0.9028475711892798,-30943.072311088243,True
100000,3,90619,0.9061976549413735,-31371.069273236757,True
100000,3,90954,0.9095477386934674,-31804.80135925199,True
100000,3,91289,0.9128978224455613,-32244.459165604338,True
100000,3,91624,0.916247906197655,-32690.24812753662,True
100000,3,91959,0.9195979899497488,-33142.3902996085,True
100000,3,92294,0.9229480737018425,-33601.12643342512,True
100000,3,92629,0.9262981574539364,-34066.71841726639,True
100000,3,92964,0.9296482412060303,-34539.45216001929,True
100000,3,93299,0.932998324958124,-35019.64102541563,True
100000,3,93634,0.9363484087102178,-35507.62995445952,True
100000,3,93969,0.9396984924623115,-36003.800457593075,True
100000,3,94304,0.9430485762144054,-36508.57671885668,True
100000,3,94639,0.9463986599664993,-37022.43314009676,True
100000,3,94974,0.949748743718593,-37545.90377677615,True
100000,3,95309,0.9530988274706869,-38079.59429835701,True
100000,3,95644,0.9564489112227808,-38624.197378854646,True
100000,3,95979,0.9597989949748744,-39180.512843528086,True
100000,3,96314,0.9631490787269683,-39749.47456506261,True
100000,3,96649,0.966499162479062,-40332.18719836887,True
100000,3,96984,0.9698492462311559,-40929.977713818866,True
100000,3,97319,0.9731993299832498,-41544.47003250562,True
100000,3,97654,0.9765494137353434,-42177.69738159296,True
100000,3,97989,0.9798994974874373,-42832.27973971266,True
100000,3,98324,0.983249581239531,-43511.72175194555,True
100000,3,98659,0.9865996649916249,-44220.955099435814,True
100000,3,98994,0.9899497487437188,-44967.44423995733,True
100000,3,99329,0.9932998324958124,-45763.86374054753,True
100000,3,99664,0.9966499162479063,-46636.902511204746,True
100000,3,100000,1.0,-47712.125471964675,True
