Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,5,33668,0.33668341708542715,-2218.151006116902,True
100000,5,34070,0.3407035175879397,-2343.361907786583,True
100000,5,34472,0.34472361809045227,-2471.6975093861965,True
100000,5,34874,0.3487437185929648,-2603.140316422099,True
100000,5,35276,0.3527638190954774,-2737.6734689806353,True
100000,5,35678,0.35678391959798994,-2875.280724290664,True
100000,5,36080,0.36080402010050255,-3015.9464401774494,True
100000,5,36482,0.3648241206030151,-3159.6555593613875,True
100000,5,36884,0.36884422110552767,-3306.3935945585386,True
100000,5,37286,0.37286432160804023,-3456.1466143425023,True
100000,5,37688,0.3768844221105528,-3608.901229730372,True
100000,5,38090,0.38090452261306534,-3764.644581457541,True
100000,5,38492,0.38492462311557796,-3923.364327909032,True
100000,5,38894,0.3889447236180905,-4085.0486336766144,True
100000,5,39296,0.3929648241206031,-4249.686158713581,True
100000,5,39698,0.39698492462311563,-4417.266048060547,True
100000,5,40100,0.4010050251256282,-4587.777922117561,True
100000,5,40502,0.40502512562814075,-4761.211867439572,True
100000,5,40904,0.4090452261306533,-4937.558428033562,True
100000,5,41306,0.41306532663316586,-5116.808597137448,True
100000,5,41708,0.4170854271356784,-5298.9538094618865,True
100000,5,42110,0.421105527638191,-5483.985933877727,True
100000,5,42512,0.42512562814070354,-5671.8972665326755,True
100000,5,42914,0.4291457286432161,-5862.680524382228,True
100000,5,43316,0.43316582914572865,-6056.328839120746,True
100000,5,43718,0.4371859296482412,-6252.835751499737,True
100000,5,44120,0.44120603015075377,-6452.195206021103,True
100000,5,44522,0.4452261306532663,-6654.401545994394,True
100000,5,44924,0.44924623115577894,-6859.449508947576,True
100000,5,45326,0.4532663316582915,-7067.334222381951,True
100000,5,45728,0.45728643216080406,-7278.051199862443,True
100000,5,46130,0.4613065326633166,-7491.596337435346,True
100000,5,46532,0.4653266331658292,-7707.9659103662125,True
100000,5,46934,0.46934673366834173,-7927.156570191454,True
100000,5,47336,0.4733668341708543,-8149.16534207763,True
100000,5,47738,0.47738693467336685,-8373.989622483276,True
100000,5,48140,0.48140703517587946,-8601.627177118608,True
100000,5,48542,0.485427135678392,-8832.076139199078,True
100000,5,48944,0.4894472361809046,-9065.335007989435,True
100000,5,49346,0.49346733668341713,-9301.402647635286,True
100000,5,49748,0.4974874371859297,-9540.278286280063,True
100000,5,50150,0.5015075376884423,-9781.961515465531,True
100000,5,50552,0.5055276381909548,-10026.452289814784,True
100000,5,50954,0.5095477386934674,-10273.75092699702,True
100000,5,51356,0.5135678391959799,-10523.858107974065,True
100000,5,51758,0.5175879396984925,-10776.77487752916,True
100000,5,52160,0.521608040201005,-11032.502645079008,True
100000,5,52562,0.5256281407035177,-11291.043185770606,True
100000,5,52964,0.5296482412060302,-11552.398641865086,True
100000,5,53366,0.5336683417085428,-11816.571524411276,True
100000,5,53768,0.5376884422110553,-12083.5647152121,True
100000,5,54170,0.5417085427135679,-12353.381469087999,True
100000,5,54572,0.5457286432160804,-12626.025416441349,True
100000,5,54974,0.5497487437185931,-12901.500566127626,True
100000,5,55376,0.5537688442211055,-13179.811308638316,True
100000,5,55778,0.5577889447236182,-13460.962419602634,True
100000,5,56180,0.5618090452261306,-13744.959063614511,True
100000,5,56582,0.5658291457286433,-14031.806798393174,True
100000,5,56984,0.5698492462311558,-14321.51157928539,True
100000,5,57386,0.5738693467336684,-14614.079764118966,True
100000,5,57788,0.577889447236181,-14909.518118417433,True
100000,5,58190,0.5819095477386935,-15207.833820986942,True
100000,5,58592,0.5859296482412061,-15509.03446988724,True
100000,5,58994,0.5899497487437186,-15813.128088799387,True
100000,5,59396,0.5939698492462312,-16120.123133804154,True
100000,5,59798,0.5979899497487438,-16430.028500585817,True
100000,5,60201,0.6020100502512563,-16742.853532077304,True
100000,5,60603,0.6060301507537689,-17058.608026563932,True
100000,5,61005,0.6100502512562815,-17377.302246263953,True
100000,5,61407,0.614070351758794,-17698.946926405704,True
100000,5,61809,0.6180904522613067,-18023.553284822654,True
100000,5,62211,0.6221105527638191,-18351.1330320886,True
100000,5,62613,0.6261306532663318,-18681.69838221794,True
100000,5,63015,0.6301507537688442,-19015.262063956317,True
100000,5,63417,0.6341708542713569,-19351.83733269033,True
100000,5,63819,0.6381909547738693,-19691.437983005362,True
100000,5,64221,0.642211055276382,-20034.07836192448,True
100000,5,64623,0.6462311557788945,-20379.773382861913,True
100000,5,65025,0.6502512562814071,-20728.538540328675,True
100000,5,65427,0.6542713567839197,-21080.38992542936,True
100000,5,65829,0.6582914572864322,-21435.344242192903,True
100000,5,66231,0.6623115577889448,-21793.41882478258,True
100000,5,66633,0.6663316582914574,-22154.63165563448,True
100000,5,67035,0.6703517587939699,-22519.001384576793,True
100000,5,67437,0.6743718592964825,-22886.547348986744,True
100000,5,67839,0.678391959798995,-23257.289595045793,True
100000,5,68241,0.6824120603015076,-23631.248900158997,True
100000,5,68643,0.6864321608040201,-24008.446796608892,True
100000,5,69045,0.6904522613065327,-24388.905596520344,True
100000,5,69447,0.6944723618090454,-24772.648418218454,True
100000,5,69849,0.6984924623115578,-25159.699214068445,True
100000,5,70251,0.7025125628140705,-25550.082799893695,True
100000,5,70653,0.7065326633165829,-25943.824886075505,True
100000,5,71055,0.7105527638190956,-26340.952110447757,True
100000,5,71457,0.714572864321608,-26741.492073107853,True
100000,5,71859,0.7185929648241207,-27145.473373277044,True
100000,5,72261,0.7226130653266332,-27552.92564835346,True
100000,5,72663,0.7266331658291458,-27963.879615314974,True
100000,5,73065,0.7306532663316583,-28378.367114641598,True
100000,5,73467,0.734673366834171,-28796.42115694385,True
100000,5,73869,0.7386934673366834,-29218.07597249925,True
100000,5,74271,0.7427135678391961,-29643.367063918922,True
100000,5,74673,0.7467336683417085,-30072.331262186115,True
100000,5,75075,0.7507537688442212,-30505.006786332844,True
100000,5,75477,0.7547738693467336,-30941.43330704517,True
100000,5,75879,0.7587939698492463,-31381.65201451794,True
100000,5,76281,0.762814070351759,-31825.705690910316,True
100000,5,76683,0.7668341708542714,-32273.638787790675,True
100000,5,77085,0.7708542713567841,-32725.497508998833,True
100000,5,77487,0.7748743718592965,-33181.32989939886,True
100000,5,77889,0.7788944723618092,-33641.18594004685,True
100000,5,78291,0.7829145728643216,-34105.117650354856,True
100000,5,78693,0.7869346733668343,-34573.17919789738,True
100000,5,79095,0.7909547738693468,-35045.427016579284,True
100000,5,79497,0.7949748743718594,-35521.91993396815,True
100000,5,79899,0.7989949748743719,-36002.71930868739,True
100000,5,80301,0.8030150753768845,-36487.889178875346,True
100000,5,80703,0.807035175879397,-36977.49642283773,True
100000,5,81105,0.8110552763819097,-37471.61093316257,True
100000,5,81507,0.8150753768844221,-37970.305805728545,True
100000,5,81909,0.8190954773869348,-38473.65754522459,True
100000,5,82311,0.8231155778894472,-38981.74628901443,True
100000,5,82713,0.8271356783919599,-39494.65605143004,True
100000,5,83115,0.8311557788944723,-40012.47499086886,True
100000,5,83517,0.835175879396985,-40535.29570240954,True
100000,5,83919,0.8391959798994975,-41063.21553905763,True
100000,5,84321,0.8432160804020101,-41596.33696520154,True
100000,5,84723,0.8472361809045228,-42134.76794640753,True
100000,5,85125,0.8512562814070352,-42678.62238033828,True
100000,5,85527,0.8552763819095479,-43228.02057435333,True
100000,5,85929,0.8592964824120604,-43783.0897762782,True
100000,5,86331,0.863316582914573,-44343.9647659423,True
100000,5,86733,0.8673366834170855,-44910.788516427034,True
100000,5,87135,0.8713567839195981,-45483.712935594405,True
100000,5,87537,0.8753768844221106,-46062.89970044887,True
100000,5,87939,0.8793969849246233,-46648.52119931915,True
100000,5,88341,0.8834170854271357,-47240.76159984585,True
100000,5,88743,0.8874371859296484,-47839.818064488805,True
100000,5,89145,0.8914572864321608,-48445.902139925005,True
100000,5,89547,0.8954773869346735,-49059.24135257915,True
100000,5,89949,0.8994974874371859,-49680.08104997857,True
100000,5,90351,0.9035175879396986,-50308.68653716872,True
100000,5,90753,0.907537688442211,-50945.34556975438,True
100000,5,91155,0.9115577889447237,-51590.371281226384,True
100000,5,91557,0.9155778894472362,-52244.105643456525,True
100000,5,91959,0.9195979899497488,-52906.923587563884,True
100000,5,92361,0.9236180904522613,-53579.23795061236,True
100000,5,92763,0.927638190954774,-54261.50546599967,True
100000,5,93165,0.9316582914572866,-54954.23408824257,True
100000,5,93567,0.9356783919597991,-55657.992045824234,True
100000,5,93969,0.9396984924623117,-56373.41916396855,True
100000,5,94371,0.9437185929648242,-57101.241216904666,True
100000,5,94773,0.9477386934673369,-57842.28839634153,True
100000,5,95175,0.9517587939698493,-58597.51948730933,True
100000,5,95577,0.955778894472362,-59368.05414339544,True
100000,5,95979,0.9597989949748744,-60155.21696832358,True
100000,5,96381,0.9638190954773871,-60960.59935566073,True
100000,5,96783,0.9678391959798995,-61786.14905095587,True
100000,5,97185,0.9718592964824122,-62634.30497799035,True
100000,5,97587,0.9758793969849247,-63508.210173087646,True
100000,5,97989,0.9798994974874373,-64412.06928292823,True
100000,5,98391,0.9839195979899498,-65351.79940792575,True
100000,5,98793,0.9879396984924624,-66336.35699075047,True
100000,5,99195,0.9919597989949749,-67380.95061533518,True
100000,5,99597,0.9959798994974876,-68517.60608716079,True
100000,5,100000,1.0,-69897.00043360027,True
