Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,4,43467,0.43467336683417085,-3501.8025044259743,True
100000,4,43844,0.43844221105527637,-3639.8601968484645,True
100000,4,44221,0.44221105527638194,-3780.423411750844,True
100000,4,44597,0.4459798994974874,-3923.48757994693,True
100000,4,44974,0.44974874371859297,-4069.048435925121,True
100000,4,45351,0.4535175879396985,-4217.1020148279,True
100000,4,45728,0.457286432160804,-4367.6446496580065,True
100000,4,46105,0.4610552763819096,-4520.67296870626,True
100000,4,46482,0.46482412060301503,-4676.183893196446,True
100000,4,46859,0.4685929648241206,-4834.174635143174,True
100000,4,47236,0.4723618090452261,-4994.642695418847,True
100000,4,47613,0.47613065326633164,-5157.585862026452,True
100000,4,47989,0.4798994974874372,-5323.002208575145,True
100000,4,48366,0.48366834170854267,-5490.890092955958,True
100000,4,48743,0.48743718592964824,-5661.248156215407,True
100000,4,49120,0.49120603015075376,-5834.075321624988,True
100000,4,49497,0.4949748743718593,-6009.37079394502,True
100000,4,49874,0.49874371859296485,-6187.1340588815865,True
100000,4,50251,0.5025125628140703,-6367.364882735553,True
100000,4,50628,0.5062814070351759,-6550.063312243212,True
100000,4,51005,0.5100502512562815,-6735.229674608122,True
100000,4,51381,0.5138190954773869,-6922.864577724327,True
100000,4,51758,0.5175879396984924,-7112.968910591254,True
100000,4,52135,0.521356783919598,-7305.543843921051,True
100000,4,52512,0.5251256281407035,-7500.590830939319,True
100000,4,52889,0.528894472361809,-7698.111608380775,True
100000,4,53266,0.5326633165829145,-7898.108197681352,True
100000,4,53643,0.5364321608040201,-8100.582906368912,True
100000,4,54020,0.5402010050251256,-8305.538329654968,True
100000,4,54396,0.5439698492462312,-8512.977352230164,True
100000,4,54773,0.5477386934673367,-8722.903150266578,True
100000,4,55150,0.5515075376884422,-8935.319193630434,True
100000,4,55527,0.5552763819095476,-9150.229248309104,True
100000,4,55904,0.5590452261306533,-9367.637379056634,True
100000,4,56281,0.5628140703517588,-9587.54795226252,True
100000,4,56658,0.5665829145728642,-9809.965639048956,True
100000,4,57035,0.5703517587939698,-10034.895418602046,True
100000,4,57412,0.5741206030150754,-10262.342581743009,True
100000,4,57788,0.5778894472361809,-10492.312734746052,True
100000,4,58165,0.5816582914572864,-10724.811803409888,True
100000,4,58542,0.585427135678392,-10959.846037390433,True
100000,4,58919,0.5891959798994975,-11197.422014802949,True
100000,4,59296,0.5929648241206029,-11437.546647102334,True
100000,4,59673,0.5967336683417086,-11680.227184250933,True
100000,4,60050,0.6005025125628141,-11925.471220183823,True
100000,4,60427,0.6042713567839195,-12173.28669858254,True
100000,4,60804,0.6080402010050251,-12423.68191896842,True
100000,4,61180,0.6118090452261307,-12676.665543127972,True
100000,4,61557,0.6155778894472361,-12932.246601883407,True
100000,4,61934,0.6193467336683417,-13190.434502222182,True
100000,4,62311,0.6231155778894473,-13451.239034800434,True
100000,4,62688,0.6268844221105527,-13714.670381836351,True
100000,4,63065,0.6306532663316583,-13980.739125410388,True
100000,4,63442,0.6344221105527639,-14249.456256190297,True
100000,4,63819,0.6381909547738693,-14520.833182600523,True
