Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,10,90502,0.9050251256281406,-77304.62419283285,True
100000,10,90954,0.9095477386934673,-78184.22098881527,True
100000,10,91407,0.9140703517587939,-79074.61926151224,True
100000,10,91859,0.9185929648241206,-79976.33174103619,True
100000,10,92311,0.9231155778894472,-80889.9287964487,True
100000,10,92763,0.9276381909547738,-81816.04861993364,True
100000,10,93216,0.9321608040201005,-82755.40996464451,True
100000,10,93668,0.9366834170854271,-83708.82829073486,True
100000,10,94120,0.9412060301507537,-84677.23654213076,True
100000,10,94572,0.9457286432160803,-85661.71234409732,True
100000,10,95025,0.9502512562814069,-86663.51431262902,True
100000,10,95477,0.9547738693467336,-87684.13164598282,True
100000,10,95929,0.9592964824120602,-88725.3536941095,True
100000,10,96381,0.9638190954773869,-89789.37071582674,True
100000,10,96834,0.9683417085427135,-90878.92555812256,True
100000,10,97286,0.9728643216080402,-91997.55320703103,True
100000,10,97738,0.9773869346733668,-93149.9829724554,True
100000,10,98190,0.9819095477386934,-94342.87068675338,True
100000,10,98643,0.9864321608040201,-95586.29145411693,True
100000,10,99095,0.9909547738693467,-96897.35404924997,True
100000,10,99547,0.9954773869346734,-98312.0866324897,True
100000,10,100000,1.0,-99999.99999999836,True
